Date,High,Low,Open,Close,Volume,Adj Close
2018-12-21,1.3571300506591797,1.3490999937057495,1.349850058555603,1.3498400449752808,0.0,1.3498400449752808
2018-12-24,1.3600800037384033,1.3564000129699707,1.3597099781036377,1.3595399856567383,0.0,1.3595399856567383
2018-12-25,1.3727999925613403,1.3538099527359009,1.36080002784729,1.36080002784729,0.0,1.36080002784729
2018-12-26,1.3614599704742432,1.3573999404907227,1.3585000038146973,1.3586000204086304,0.0,1.3586000204086304
2018-12-27,1.3659100532531738,1.35739004611969,1.35739004611969,1.357300043106079,0.0,1.357300043106079
2018-12-28,1.3659100532531738,1.3593000173568726,1.3621000051498413,1.361899971961975,0.0,1.361899971961975
2018-12-31,1.3663599491119385,1.36080002784729,1.3625999689102173,1.3622000217437744,0.0,1.3622000217437744
2019-01-01,1.3645999431610107,1.3263100385665894,1.3394299745559692,1.3394299745559692,0.0,1.3394299745559692
2019-01-02,1.3659600019454956,1.3568999767303467,1.3624999523162842,1.3625400066375732,0.0,1.3625400066375732
2019-01-03,1.364400029182434,1.3473600149154663,1.3630000352859497,1.3631199598312378,0.0,1.3631199598312378
2019-01-04,1.34906005859375,1.3381400108337402,1.347599983215332,1.3478800058364868,0.0,1.3478800058364868
2019-01-07,1.3375999927520752,1.328819990158081,1.3368899822235107,1.3369300365447998,0.0,1.3369300365447998
2019-01-08,1.3319000005722046,1.32669997215271,1.3296699523925781,1.3295999765396118,0.0,1.3295999765396118
2019-01-09,1.325410008430481,1.318019986152649,1.324779987335205,1.3246999979019165,0.0,1.3246999979019165
2019-01-10,1.3256299495697021,1.3207000494003296,1.3213200569152832,1.3211499452590942,0.0,1.3211499452590942
2019-01-11,1.3273799419403076,1.3180999755859375,1.3236299753189087,1.3238999843597412,0.0,1.3238999843597412
2019-01-14,1.3297100067138672,1.3252999782562256,1.3267099857330322,1.326740026473999,0.0,1.326740026473999
2019-01-15,1.3282400369644165,1.3226799964904785,1.3275799751281738,1.3276100158691406,0.0,1.3276100158691406
2019-01-16,1.3283400535583496,1.3234800100326538,1.3259999752044678,1.3259600400924683,0.0,1.3259600400924683
2019-01-17,1.3318300247192383,1.3254799842834473,1.326050043106079,1.3258700370788574,0.0,1.3258700370788574
2019-01-18,1.328160047531128,1.3236199617385864,1.328070044517517,1.3280199766159058,0.0,1.3280199766159058
2019-01-21,1.3316199779510498,1.3253999948501587,1.3274999856948853,1.3274999856948853,0.0,1.3274999856948853
2019-01-22,1.3352199792861938,1.3294999599456787,1.329699993133545,1.3294999599456787,0.0,1.3294999599456787
2019-01-23,1.3367400169372559,1.3305200338363647,1.335569977760315,1.3356000185012817,0.0,1.3356000185012817
2019-01-24,1.337399959564209,1.3327000141143799,1.333799958229065,1.3341100215911865,0.0,1.3341100215911865
2019-01-25,1.3356000185012817,1.3237899541854858,1.3351600170135498,1.3350499868392944,0.0,1.3350499868392944
2019-01-28,1.3284599781036377,1.320199966430664,1.3221999406814575,1.322100043296814,0.0,1.322100043296814
2019-01-29,1.3276900053024292,1.3243999481201172,1.3262399435043335,1.3260300159454346,0.0,1.3260300159454346
2019-01-30,1.3280099630355835,1.3186700344085693,1.3271900415420532,1.327139973640442,0.0,1.327139973640442
2019-01-31,1.316349983215332,1.312000036239624,1.3142999410629272,1.3141000270843506,0.0,1.3141000270843506
2019-02-01,1.3156299591064453,1.3084399700164795,1.3126499652862549,1.3125900030136108,0.0,1.3125900030136108
2019-02-04,1.3145899772644043,1.3083000183105469,1.3096799850463867,1.3099000453948975,0.0,1.3099000453948975
2019-02-05,1.3150999546051025,1.309999942779541,1.311400055885315,1.311650037765503,0.0,1.311650037765503
2019-02-06,1.3207199573516846,1.3122999668121338,1.312399983406067,1.312399983406067,0.0,1.312399983406067
2019-02-07,1.329609990119934,1.3213900327682495,1.3214000463485718,1.3213000297546387,0.0,1.3213000297546387
2019-02-08,1.3328499794006348,1.323199987411499,1.3311699628829956,1.331089973449707,0.0,1.331089973449707
2019-02-11,1.3317099809646606,1.3262499570846558,1.3276100158691406,1.3273999691009521,0.0,1.3273999691009521
2019-02-12,1.3313900232315063,1.3240000009536743,1.3303300142288208,1.3300000429153442,0.0,1.3300000429153442
2019-02-13,1.3253999948501587,1.3195899724960327,1.3229600191116333,1.3228600025177002,0.0,1.3228600025177002
2019-02-14,1.3339200019836426,1.3223999738693237,1.3259700536727905,1.325909972190857,0.0,1.325909972190857
2019-02-15,1.3311500549316406,1.3257900476455688,1.329759955406189,1.329699993133545,0.0,1.329699993133545
2019-02-18,1.32423996925354,1.3223999738693237,1.3240699768066406,1.3238999843597412,0.0,1.3238999843597412
2019-02-19,1.3279800415039062,1.3233699798583984,1.323490023612976,1.3234000205993652,0.0,1.3234000205993652
2019-02-20,1.3212599754333496,1.3149000406265259,1.3209400177001953,1.320889949798584,0.0,1.320889949798584
2019-02-21,1.3205300569534302,1.3162000179290771,1.317020058631897,1.3170000314712524,0.0,1.3170000314712524
2019-02-22,1.3240599632263184,1.3174899816513062,1.3229199647903442,1.322540044784546,0.0,1.322540044784546
2019-02-25,1.3184000253677368,1.3113399744033813,1.3131699562072754,1.313099980354309,0.0,1.313099980354309
2019-02-26,1.3235100507736206,1.3174200057983398,1.3183000087738037,1.318519949913025,0.0,1.318519949913025
2019-02-27,1.3174799680709839,1.3115999698638916,1.3162000179290771,1.3162000179290771,0.0,1.3162000179290771
2019-02-28,1.320520043373108,1.3140599727630615,1.314769983291626,1.3144999742507935,0.0,1.3144999742507935
2019-03-01,1.327739953994751,1.3128000497817993,1.316540002822876,1.3164299726486206,0.0,1.3164299726486206
2019-03-04,1.3332500457763672,1.3274999856948853,1.328410029411316,1.3283599615097046,0.0,1.3283599615097046
2019-03-05,1.3359099626541138,1.3309999704360962,1.3311699628829956,1.3311899900436401,0.0,1.3311899900436401
2019-03-06,1.3453999757766724,1.3351999521255493,1.335569977760315,1.3353300094604492,0.0,1.3353300094604492
2019-03-07,1.344599962234497,1.3414000272750854,1.3443299531936646,1.3443000316619873,0.0,1.3443000316619873
2019-03-08,1.3464299440383911,1.3393499851226807,1.3443599939346313,1.3444700241088867,0.0,1.3444700241088867
2019-03-11,1.3437399864196777,1.33951997756958,1.3421000242233276,1.3417999744415283,0.0,1.3417999744415283
2019-03-12,1.3415800333023071,1.337030053138733,1.33965003490448,1.339460015296936,0.0,1.339460015296936
2019-03-13,1.3367600440979004,1.3310999870300293,1.3359099626541138,1.3357000350952148,0.0,1.3357000350952148
2019-03-14,1.3346799612045288,1.329800009727478,1.329949975013733,1.3294999599456787,0.0,1.3294999599456787
2019-03-15,1.3369899988174438,1.3288999795913696,1.3323999643325806,1.3324700593948364,0.0,1.3324700593948364
2019-03-18,1.3356800079345703,1.3303300142288208,1.3339999914169312,1.3341000080108643,0.0,1.3341000080108643
2019-03-19,1.3343299627304077,1.3252300024032593,1.3339999914169312,1.3336999416351318,0.0,1.3336999416351318
2019-03-20,1.334630012512207,1.3315999507904053,1.332550048828125,1.332200050354004,0.0,1.332200050354004
2019-03-21,1.3377000093460083,1.3273999691009521,1.3286999464035034,1.3286000490188599,0.0,1.3286000490188599
2019-03-22,1.342519998550415,1.3351999521255493,1.3369899988174438,1.3365000486373901,0.0,1.3365000486373901
2019-03-25,1.3443299531936646,1.3400100469589233,1.3423000574111938,1.3424999713897705,0.0,1.3424999713897705
2019-03-26,1.3410799503326416,1.3371800184249878,1.3392000198364258,1.3392000198364258,0.0,1.3392000198364258
2019-03-27,1.3434900045394897,1.3375999927520752,1.3379900455474854,1.3379100561141968,0.0,1.3379100561141968
2019-03-28,1.3437600135803223,1.3398799896240234,1.3417400121688843,1.3411699533462524,0.0,1.3411699533462524
2019-03-29,1.3441200256347656,1.334280014038086,1.3430099487304688,1.3430500030517578,0.0,1.3430500030517578
2019-03-31,1.3365999460220337,1.3336199522018433,1.3348000049591064,1.3346999883651733,0.0,1.3346999883651733
2019-04-01,1.3371599912643433,1.330399990081787,1.3312900066375732,1.3310999870300293,0.0,1.3310999870300293
2019-04-02,1.3349599838256836,1.3294999599456787,1.3347500562667847,1.3343000411987305,0.0,1.3343000411987305
2019-04-03,1.3371299505233765,1.333899974822998,1.3346099853515625,1.3342000246047974,0.0,1.3342000246047974
2019-04-04,1.3399300575256348,1.3346999883651733,1.3365999460220337,1.3364700078964233,0.0,1.3364700078964233
2019-04-07,1.33856999874115,1.3315399885177612,1.3373700380325317,1.3371000289916992,0.0,1.3371000289916992
2019-04-08,1.332509994506836,1.3284000158309937,1.3313000202178955,1.3313599824905396,0.0,1.3313599824905396
2019-04-09,1.3358500003814697,1.3316999673843384,1.332800030708313,1.3327800035476685,0.0,1.3327800035476685
2019-04-10,1.3394900560379028,1.3315000534057617,1.3319000005722046,1.331779956817627,0.0,1.331779956817627
2019-04-11,1.3384100198745728,1.3314000368118286,1.337980031967163,1.3377900123596191,0.0,1.3377900123596191
2019-04-14,1.3387999534606934,1.329699993133545,1.3333499431610107,1.3332500457763672,0.0,1.3332500457763672
2019-04-15,1.3401299715042114,1.3345999717712402,1.3369699716567993,1.3367999792099,0.0,1.3367999792099
2019-04-16,1.336959958076477,1.3274999856948853,1.3358900547027588,1.3359299898147583,0.0,1.3359299898147583
2019-04-17,1.339609980583191,1.3348000049591064,1.3349800109863281,1.3348000049591064,0.0,1.3348000049591064
2019-04-18,1.3391000032424927,1.3362599611282349,1.337499976158142,1.3375999927520752,0.0,1.3375999927520752
2019-04-21,1.3381999731063843,1.3349000215530396,1.3381999731063843,1.338089942932129,0.0,1.338089942932129
2019-04-22,1.3427599668502808,1.3343000411987305,1.3343000411987305,1.334529995918274,0.0,1.334529995918274
2019-04-23,1.3516199588775635,1.3428000211715698,1.3429399728775024,1.342769980430603,0.0,1.342769980430603
2019-04-24,1.3515700101852417,1.348099946975708,1.3494000434875488,1.3493000268936157,0.0,1.3493000268936157
2019-04-25,1.3496999740600586,1.3450000286102295,1.3479100465774536,1.3478000164031982,0.0,1.3478000164031982
2019-04-28,1.3478800058364868,1.344599962234497,1.3459999561309814,1.3459999561309814,0.0,1.3459999561309814
2019-04-29,1.3479900360107422,1.3423999547958374,1.3454999923706055,1.3454699516296387,0.0,1.3454699516296387
2019-04-30,1.342170000076294,1.337499976158142,1.3390100002288818,1.3387900590896606,0.0,1.3387900590896606
2019-05-01,1.347499966621399,1.342900037765503,1.3438800573349,1.3438899517059326,0.0,1.3438899517059326
2019-05-02,1.3481700420379639,1.340499997138977,1.3470499515533447,1.3469200134277344,0.0,1.3469200134277344
2019-05-05,1.3493200540542603,1.3443000316619873,1.347000002861023,1.3472199440002441,0.0,1.3472199440002441
2019-05-06,1.348289966583252,1.3410999774932861,1.3449699878692627,1.3448899984359741,0.0,1.3448899984359741
2019-05-07,1.3485699892044067,1.3443000316619873,1.3472800254821777,1.3468999862670898,0.0,1.3468999862670898
2019-05-08,1.3502999544143677,1.347000002861023,1.3473000526428223,1.3472299575805664,0.0,1.3472299575805664
2019-05-09,1.347830057144165,1.3380299806594849,1.3460999727249146,1.3465299606323242,0.0,1.3465299606323242
2019-05-12,1.3475799560546875,1.3417999744415283,1.343999981880188,1.343940019607544,0.0,1.343940019607544
2019-05-13,1.3486000299453735,1.3454999923706055,1.3476799726486206,1.347599983215332,0.0,1.347599983215332
2019-05-14,1.3492000102996826,1.342710018157959,1.345900058746338,1.3459999561309814,0.0,1.3459999561309814
2019-05-15,1.3445299863815308,1.339900016784668,1.3443200588226318,1.3441599607467651,0.0,1.3441599607467651
2019-05-16,1.3512400388717651,1.345139980316162,1.3463799953460693,1.3461999893188477,0.0,1.3461999893188477
2019-05-19,1.3446199893951416,1.3416199684143066,1.3446199893951416,1.344689965248108,0.0,1.344689965248108
2019-05-20,1.3432899713516235,1.3395999670028687,1.342479944229126,1.3427200317382812,0.0,1.3427200317382812
2019-05-22,1.3501100540161133,1.343500018119812,1.3437299728393555,1.343649983406067,0.0,1.343649983406067
2019-05-23,1.3481299877166748,1.3439600467681885,1.347390055656433,1.3473600149154663,0.0,1.3473600149154663
2019-05-26,1.345170021057129,1.3428000211715698,1.3437600135803223,1.343500018119812,0.0,1.343500018119812
2019-05-27,1.3478800058364868,1.3431999683380127,1.3437399864196777,1.3437999486923218,0.0,1.3437999486923218
2019-05-28,1.354140043258667,1.3480000495910645,1.3487999439239502,1.3487499952316284,0.0,1.3487499952316284
2019-05-29,1.3519400358200073,1.3483999967575073,1.351349949836731,1.351199984550476,0.0,1.351199984550476
2019-05-30,1.3562300205230713,1.3508000373840332,1.3531399965286255,1.352489948272705,0.0,1.352489948272705
2019-06-02,1.3522700071334839,1.34621000289917,1.3518999814987183,1.352020025253296,0.0,1.352020025253296
2019-06-03,1.3445899486541748,1.3417400121688843,1.3440300226211548,1.3441499471664429,0.0,1.3441499471664429
2019-06-04,1.3410099744796753,1.3360999822616577,1.338979959487915,1.3390400409698486,0.0,1.3390400409698486
2019-06-05,1.342900037765503,1.3361999988555908,1.3422000408172607,1.3420000076293945,0.0,1.3420000076293945
2019-06-06,1.3365800380706787,1.3266199827194214,1.3357399702072144,1.3353999853134155,0.0,1.3353999853134155
2019-06-09,1.3277900218963623,1.325160026550293,1.32669997215271,1.326889991760254,0.0,1.326889991760254
2019-06-10,1.329319953918457,1.3249000310897827,1.326490044593811,1.3265199661254883,0.0,1.3265199661254883
2019-06-11,1.3303899765014648,1.327299952507019,1.3279000520706177,1.3280199766159058,0.0,1.3280199766159058
2019-06-12,1.333899974822998,1.3299000263214111,1.3333899974822998,1.333299994468689,0.0,1.333299994468689
2019-06-13,1.3386600017547607,1.3324999809265137,1.3324999809265137,1.3327300548553467,0.0,1.3327300548553467
2019-06-16,1.3418099880218506,1.3393000364303589,1.3408000469207764,1.34089994430542,0.0,1.34089994430542
2019-06-17,1.3431600332260132,1.3384000062942505,1.3408000469207764,1.340999960899353,0.0,1.340999960899353
2019-06-18,1.338170051574707,1.3339799642562866,1.337339997291565,1.337399959564209,0.0,1.337399959564209
2019-06-19,1.3269100189208984,1.3151700496673584,1.3269100189208984,1.3269699811935425,0.0,1.3269699811935425
2019-06-20,1.322450041770935,1.3162800073623657,1.3185399770736694,1.318310022354126,0.0,1.318310022354126
2019-06-23,1.3212699890136719,1.3176000118255615,1.320080041885376,1.320039987564087,0.0,1.320039987564087
2019-06-24,1.3195300102233887,1.3151999711990356,1.3182400465011597,1.3180999755859375,0.0,1.3180999755859375
2019-06-25,1.3190699815750122,1.3109500408172607,1.3173999786376953,1.3178399801254272,0.0,1.3178399801254272
2019-06-26,1.3137099742889404,1.3107000589370728,1.3122700452804565,1.3121000528335571,0.0,1.3121000528335571
2019-06-27,1.3100600242614746,1.3063299655914307,1.3093500137329102,1.3094300031661987,0.0,1.3094300031661987
2019-06-30,1.3127399682998657,1.3083000183105469,1.3090499639511108,1.3090399503707886,0.0,1.3090399503707886
2019-07-01,1.3137400150299072,1.3107000589370728,1.313439965248108,1.3131999969482422,0.0,1.3131999969482422
2019-07-02,1.31181001663208,1.30649995803833,1.3100299835205078,1.3095999956130981,0.0,1.3095999956130981
2019-07-03,1.307860016822815,1.3037999868392944,1.3056700229644775,1.305709958076477,0.0,1.305709958076477
2019-07-04,1.3135600090026855,1.3046000003814697,1.304800033569336,1.3048399686813354,0.0,1.3048399686813354
2019-07-07,1.3098399639129639,1.304900050163269,1.3078199625015259,1.3075599670410156,0.0,1.3075599670410156
2019-07-08,1.3137099742889404,1.3095999956130981,1.3102999925613403,1.3102099895477295,0.0,1.3102099895477295
2019-07-09,1.3138999938964844,1.3068000078201294,1.3128900527954102,1.3125,0.0,1.3125
2019-07-10,1.3090200424194336,1.3040000200271606,1.3073300123214722,1.3072999715805054,0.0,1.3072999715805054
2019-07-11,1.306879997253418,1.3015999794006348,1.306879997253418,1.3067500591278076,0.0,1.3067500591278076
2019-07-14,1.3050299882888794,1.301900029182434,1.3032000064849854,1.3033000230789185,0.0,1.3033000230789185
2019-07-15,1.3062700033187866,1.3020999431610107,1.304800033569336,1.3047499656677246,0.0,1.3047499656677246
2019-07-16,1.3092299699783325,1.303879976272583,1.308500051498413,1.308650016784668,0.0,1.308650016784668
2019-07-17,1.309440016746521,1.3039000034332275,1.3054800033569336,1.305299997329712,0.0,1.305299997329712
2019-07-18,1.3106000423431396,1.302299976348877,1.3033900260925293,1.3035600185394287,0.0,1.3035600185394287
2019-07-21,1.3117300271987915,1.3039799928665161,1.3055200576782227,1.3051999807357788,0.0,1.3051999807357788
2019-07-22,1.3162200450897217,1.312000036239624,1.3128700256347656,1.312600016593933,0.0,1.312600016593933
2019-07-23,1.3146400451660156,1.3118000030517578,1.3140000104904175,1.3139100074768066,0.0,1.3139100074768066
2019-07-24,1.3150999546051025,1.3114999532699585,1.3143600225448608,1.3142800331115723,0.0,1.3142800331115723
2019-07-25,1.3197100162506104,1.3154000043869019,1.3161499500274658,1.3157999515533447,0.0,1.3157999515533447
2019-07-28,1.318179965019226,1.3148499727249146,1.3167999982833862,1.3169000148773193,0.0,1.3169000148773193
2019-07-29,1.3189899921417236,1.3158999681472778,1.316540002822876,1.316349983215332,0.0,1.316349983215332
2019-07-30,1.3156299591064453,1.3107999563217163,1.3149000406265259,1.3147599697113037,0.0,1.3147599697113037
2019-07-31,1.3246099948883057,1.3193000555038452,1.3195099830627441,1.3193000555038452,0.0,1.3193000555038452
2019-08-01,1.3265199661254883,1.3207999467849731,1.3211699724197388,1.3213900327682495,0.0,1.3213900327682495
2019-08-04,1.3246999979019165,1.3177599906921387,1.320330023765564,1.320289969444275,0.0,1.320289969444275
2019-08-05,1.3266199827194214,1.3186899423599243,1.3214999437332153,1.3214099407196045,0.0,1.3214099407196045
2019-08-06,1.3344000577926636,1.3269000053405762,1.3280800580978394,1.328029990196228,0.0,1.328029990196228
2019-08-07,1.331279993057251,1.3236600160598755,1.331279993057251,1.3311500549316406,0.0,1.3311500549316406
2019-08-08,1.327299952507019,1.3206000328063965,1.3228800296783447,1.3228000402450562,0.0,1.3228000402450562
2019-08-11,1.3249499797821045,1.3212699890136719,1.3214999437332153,1.3217400312423706,0.0,1.3217400312423706
2019-08-12,1.3289999961853027,1.3190399408340454,1.3235399723052979,1.3236199617385864,0.0,1.3236199617385864
2019-08-13,1.3320900201797485,1.3210899829864502,1.3214199542999268,1.3212000131607056,0.0,1.3212000131607056
2019-08-14,1.3338099718093872,1.3286999464035034,1.330899953842163,1.3309999704360962,0.0,1.3309999704360962
2019-08-15,1.332360029220581,1.3274999856948853,1.3318899869918823,1.3316899538040161,0.0,1.3316899538040161
2019-08-18,1.3308000564575195,1.3250999450683594,1.3267899751663208,1.3266899585723877,0.0,1.3266899585723877
2019-08-19,1.33433997631073,1.3308000564575195,1.3328900337219238,1.3327800035476685,0.0,1.3327800035476685
2019-08-20,1.3318099975585938,1.3252999782562256,1.3317699432373047,1.3315000534057617,0.0,1.3315000534057617
2019-08-21,1.3313900232315063,1.3275099992752075,1.3286199569702148,1.3286000490188599,0.0,1.3286000490188599
2019-08-22,1.3338500261306763,1.327929973602295,1.3295300006866455,1.3295300006866455,0.0,1.3295300006866455
2019-08-25,1.3314000368118286,1.3267600536346436,1.3312000036239624,1.3313000202178955,0.0,1.3313000202178955
2019-08-26,1.3282899856567383,1.3222999572753906,1.3252500295639038,1.325219988822937,0.0,1.325219988822937
2019-08-27,1.3317500352859497,1.3284000158309937,1.3284800052642822,1.3285200595855713,0.0,1.3285200595855713
2019-08-28,1.331820011138916,1.3271000385284424,1.3306900262832642,1.3307000398635864,0.0,1.3307000398635864
2019-08-29,1.3310400247573853,1.3249000310897827,1.3282899856567383,1.3280999660491943,0.0,1.3280999660491943
2019-09-01,1.335800051689148,1.3309999704360962,1.3318300247192383,1.3316999673843384,0.0,1.3316999673843384
2019-09-02,1.338070034980774,1.3327000141143799,1.3333200216293335,1.333299994468689,0.0,1.333299994468689
2019-09-03,1.333799958229065,1.323799967765808,1.333799958229065,1.3338299989700317,0.0,1.3338299989700317
2019-09-04,1.3243999481201172,1.319200038909912,1.322540044784546,1.3225300312042236,0.0,1.3225300312042236
2019-09-05,1.3234000205993652,1.3158999681472778,1.3229399919509888,1.3229000568389893,0.0,1.3229000568389893
2019-09-08,1.3176300525665283,1.313920021057129,1.3168599605560303,1.3167999982833862,0.0,1.3167999982833862
2019-09-09,1.3189799785614014,1.3135000467300415,1.316890001296997,1.316890001296997,0.0,1.316890001296997
2019-09-10,1.320099949836731,1.3136999607086182,1.3145999908447266,1.3145699501037598,0.0,1.3145699501037598
2019-09-11,1.321660041809082,1.3174999952316284,1.3183399438858032,1.3184499740600586,0.0,1.3184499740600586
2019-09-12,1.3270100355148315,1.3209999799728394,1.3210200071334839,1.3211499452590942,0.0,1.3211499452590942
2019-09-15,1.3270200490951538,1.3213000297546387,1.3213800191879272,1.3213000297546387,0.0,1.3213000297546387
2019-09-16,1.329450011253357,1.323699951171875,1.3239599466323853,1.324079990386963,0.0,1.324079990386963
2019-09-17,1.3283799886703491,1.3239599466323853,1.3241699934005737,1.3238999843597412,0.0,1.3238999843597412
2019-09-18,1.3306599855422974,1.3248000144958496,1.3298100233078003,1.3293999433517456,0.0,1.3293999433517456
2019-09-19,1.329990029335022,1.325600028038025,1.326050043106079,1.3257299661636353,0.0,1.3257299661636353
2019-09-22,1.3303899765014648,1.3262200355529785,1.3266899585723877,1.3265999555587769,0.0,1.3265999555587769
2019-09-23,1.3273199796676636,1.3244999647140503,1.3261200189590454,1.326069951057434,0.0,1.326069951057434
2019-09-24,1.328719973564148,1.3236000537872314,1.3241100311279297,1.3240599632263184,0.0,1.3240599632263184
2019-09-25,1.3272299766540527,1.3233100175857544,1.3258700370788574,1.325700044631958,0.0,1.325700044631958
2019-09-26,1.3276900053024292,1.321429967880249,1.3269100189208984,1.326799988746643,0.0,1.326799988746643
2019-09-29,1.3258099555969238,1.3221999406814575,1.32368004322052,1.3235000371932983,0.0,1.3235000371932983
2019-09-30,1.328879952430725,1.323099970817566,1.3242499828338623,1.3242000341415405,0.0,1.3242000341415405
2019-10-01,1.33132004737854,1.3202999830245972,1.3216999769210815,1.3216999769210815,0.0,1.3216999769210815
2019-10-02,1.334689974784851,1.330989956855774,1.3328399658203125,1.3328299522399902,0.0,1.3328299522399902
2019-10-03,1.3337899446487427,1.329800009727478,1.3337700366973877,1.3336700201034546,0.0,1.3336700201034546
2019-10-06,1.3330399990081787,1.3286999464035034,1.330399990081787,1.3306299448013306,0.0,1.3306299448013306
2019-10-07,1.3335100412368774,1.3286000490188599,1.330299973487854,1.33024001121521,0.0,1.33024001121521
2019-10-08,1.3330899477005005,1.3294999599456787,1.3320300579071045,1.3321399688720703,0.0,1.3321399688720703
2019-10-09,1.3343900442123413,1.3270000219345093,1.3332899808883667,1.3335000276565552,0.0,1.3335000276565552
2019-10-10,1.329949975013733,1.3170599937438965,1.3286900520324707,1.3285900354385376,0.0,1.3285900354385376
2019-10-13,1.323330044746399,1.3199399709701538,1.3202199935913086,1.3199000358581543,0.0,1.3199000358581543
2019-10-14,1.3238400220870972,1.3197200298309326,1.3223999738693237,1.3223999738693237,0.0,1.3223999738693237
2019-10-15,1.3227299451828003,1.3183499574661255,1.3204799890518188,1.320199966430664,0.0,1.320199966430664
2019-10-16,1.3210999965667725,1.312999963760376,1.3202999830245972,1.3200000524520874,0.0,1.3200000524520874
2019-10-17,1.3143099546432495,1.3127000331878662,1.3136099576950073,1.31358003616333,0.0,1.31358003616333
2019-10-20,1.3136299848556519,1.3095999956130981,1.3131699562072754,1.3131999969482422,0.0,1.3131999969482422
2019-10-21,1.3121600151062012,1.3069700002670288,1.3085399866104126,1.3086600303649902,0.0,1.3086600303649902
2019-10-22,1.3108899593353271,1.30840003490448,1.3093600273132324,1.309399962425232,0.0,1.309399962425232
2019-10-23,1.3092399835586548,1.3050999641418457,1.3075000047683716,1.3072999715805054,0.0,1.3072999715805054
2019-10-24,1.3076599836349487,1.3056000471115112,1.307070016860962,1.3070600032806396,0.0,1.3070600032806396
2019-10-28,1.3077900409698486,1.304800033569336,1.306399941444397,1.3063000440597534,0.0,1.3063000440597534
2019-10-29,1.3078900575637817,1.3042000532150269,1.3055499792099,1.3055599927902222,0.0,1.3055599927902222
2019-10-30,1.3184399604797363,1.3072999715805054,1.3089100122451782,1.308899998664856,0.0,1.308899998664856
2019-10-31,1.3177200555801392,1.3137400150299072,1.3163299560546875,1.316540002822876,0.0,1.316540002822876
2019-11-01,1.319390058517456,1.3140000104904175,1.316789984703064,1.3167500495910645,0.0,1.3167500495910645
2019-11-04,1.3159899711608887,1.3127000331878662,1.3138999938964844,1.3140000104904175,0.0,1.3140000104904175
2019-11-05,1.317710041999817,1.311400055885315,1.3153300285339355,1.3151600360870361,0.0,1.3151600360870361
2019-11-06,1.3190499544143677,1.3151999711990356,1.3152999877929688,1.3150999546051025,0.0,1.3150999546051025
2019-11-07,1.319659948348999,1.3157999515533447,1.31850004196167,1.318560004234314,0.0,1.318560004234314
2019-11-08,1.3236099481582642,1.3213000297546387,1.321720004081726,1.3227100372314453,0.0,1.3227100372314453
2019-11-11,1.3234299421310425,1.3212699890136719,1.3225599527359009,1.3225200176239014,0.0,1.3225200176239014
2019-11-12,1.325659990310669,1.3217500448226929,1.3234699964523315,1.323199987411499,0.0,1.323199987411499
2019-11-13,1.3267099857330322,1.323099970817566,1.323639988899231,1.3236700296401978,0.0,1.3236700296401978
2019-11-14,1.3270100355148315,1.3244800567626953,1.3252500295639038,1.3251899480819702,0.0,1.3251899480819702
2019-11-15,1.3251500129699707,1.3217999935150146,1.3249399662017822,1.3249800205230713,0.0,1.3249800205230713
2019-11-18,1.3234800100326538,1.3205000162124634,1.322350025177002,1.3222399950027466,0.0,1.3222399950027466
2019-11-19,1.3233000040054321,1.319100022315979,1.3206700086593628,1.320680022239685,0.0,1.320680022239685
2019-11-20,1.3318899869918823,1.326799988746643,1.3271499872207642,1.3271299600601196,0.0,1.3271299600601196
2019-11-21,1.3324400186538696,1.3269699811935425,1.3303099870681763,1.330199956893921,0.0,1.330199956893921
2019-11-22,1.3296799659729004,1.3254400491714478,1.3280999660491943,1.3278000354766846,0.0,1.3278000354766846
2019-11-25,1.3317099809646606,1.3282999992370605,1.3295999765396118,1.3295700550079346,0.0,1.3295700550079346
2019-11-26,1.3315600156784058,1.3282999992370605,1.3303799629211426,1.3303099870681763,0.0,1.3303099870681763
2019-11-27,1.3288999795913696,1.3258999586105347,1.3269699811935425,1.3269000053405762,0.0,1.3269000053405762
2019-11-28,1.329800009727478,1.3279900550842285,1.3285000324249268,1.3285599946975708,0.0,1.3285599946975708
2019-11-29,1.3313000202178955,1.3276499509811401,1.3278000354766846,1.327970027923584,0.0,1.327970027923584
2019-12-02,1.330549955368042,1.3274999856948853,1.3284900188446045,1.3283900022506714,0.0,1.3283900022506714
2019-12-03,1.3320399522781372,1.3281999826431274,1.3305799961090088,1.330299973487854,0.0,1.330299973487854
2019-12-04,1.3297100067138672,1.3208500146865845,1.3290300369262695,1.3291900157928467,0.0,1.3291900157928467
2019-12-05,1.319200038909912,1.315600037574768,1.319200038909912,1.3192700147628784,0.0,1.3192700147628784
2019-12-06,1.326859951019287,1.3170000314712524,1.3176000118255615,1.3176000118255615,0.0,1.3176000118255615
2019-12-09,1.3264800310134888,1.3222899436950684,1.3252400159835815,1.3249800205230713,0.0,1.3249800205230713
2019-12-10,1.3249000310897827,1.3221999406814575,1.3238099813461304,1.3237099647521973,0.0,1.3237099647521973
2019-12-11,1.3239099979400635,1.3199100494384766,1.323199987411499,1.323099970817566,0.0,1.323099970817566
2019-12-12,1.319159984588623,1.315999984741211,1.317229986190796,1.317270040512085,0.0,1.317270040512085
2019-12-13,1.3203699588775635,1.3151999711990356,1.3152300119400024,1.315269947052002,0.0,1.315269947052002
