Date,High,Low,Open,Close,Volume,Adj Close
2020-05-12,20.484073638916016,19.62835693359375,20.354114532470703,20.42555809020996,137574,20.42555809020996
2020-05-13,20.483152389526367,19.565460205078125,20.425201416015625,20.4215087890625,209964,20.4215087890625
2020-05-14,20.579586029052734,19.417945861816406,20.4215087890625,20.32843780517578,207444,20.32843780517578
2020-05-15,20.799516677856445,19.526493072509766,20.344219207763672,20.45999526977539,205173,20.45999526977539
2020-05-16,20.482192993164062,19.57274627685547,20.45999526977539,20.383071899414062,347763,20.383071899414062
2020-05-17,20.479700088500977,19.817909240722656,20.383024215698242,20.42912483215332,576102,20.42912483215332
2020-05-18,20.529279708862305,19.72100067138672,20.428003311157227,20.409847259521484,501891,20.409847259521484
2020-05-19,20.524568557739258,19.596900939941406,20.415815353393555,20.322322845458984,611385,20.322322845458984
2020-05-20,20.50598907470703,19.76806640625,20.308046340942383,20.375242233276367,483737,20.375242233276367
2020-05-21,20.597562789916992,20.083213806152344,20.375171661376953,20.409940719604492,694623,20.409940719604492
2020-05-22,20.471965789794922,19.627283096313477,20.411575317382812,20.063785552978516,289209,20.063785552978516
2020-05-23,20.501436233520508,19.580013275146484,20.064849853515625,20.495132446289062,540634,20.495132446289062
2020-05-24,20.581478118896484,19.83446502685547,20.49112319946289,20.30707359313965,451573,20.30707359313965
2020-05-25,20.458602905273438,19.690927505493164,20.31268882751465,20.351871490478516,487261,20.351871490478516
2020-05-26,20.45690155029297,19.971477508544922,20.35549545288086,20.35947608947754,426845,20.35947608947754
2020-05-27,20.511470794677734,20.009166717529297,20.35947608947754,20.46772575378418,483368,20.46772575378418
2020-05-28,20.525245666503906,19.689699172973633,20.460256576538086,20.410572052001953,602492,20.410572052001953
2020-05-29,20.537099838256836,19.604061126708984,20.402870178222656,20.459585189819336,489362,20.459585189819336
2020-05-30,20.521705627441406,19.8618221282959,20.45913314819336,20.438566207885742,296316,20.438566207885742
2020-05-31,20.544960021972656,19.623889923095703,20.437992095947266,20.370752334594727,302061,20.370752334594727
2020-06-01,20.48588752746582,19.641555786132812,20.399873733520508,20.461713790893555,384072,20.461713790893555
2020-06-02,20.658723831176758,20.02555274963379,20.443239212036133,20.35474395751953,747041,20.35474395751953
2020-06-03,20.48944664001465,19.770923614501953,20.35474395751953,20.404390335083008,390652,20.404390335083008
2020-06-04,20.557626724243164,19.91119956970215,20.401784896850586,20.445552825927734,671254,20.445552825927734
2020-06-05,20.640361785888672,19.963130950927734,20.445552825927734,20.459796905517578,477483,20.459796905517578
2020-06-06,20.582639694213867,19.89493179321289,20.46589469909668,20.266511917114258,680631,20.266511917114258
2020-06-07,20.51619529724121,19.85040855407715,20.266511917114258,20.4491024017334,660639,20.4491024017334
2020-06-08,20.5384464263916,14.85900592803955,20.450069427490234,20.400188446044922,1112901,20.400188446044922
2020-06-09,20.653505325317383,19.739221572875977,20.42473793029785,20.47652244567871,897127,20.47652244567871
2020-06-10,20.61251449584961,19.659652709960938,20.477384567260742,20.39011573791504,1214948,20.39011573791504
2020-06-11,20.592309951782227,20.27687644958496,20.393327713012695,20.41319465637207,1053964,20.41319465637207
2020-06-12,20.51425552368164,19.796663284301758,20.424943923950195,20.453887939453125,1002936,20.453887939453125
2020-06-13,20.491748809814453,20.29029083251953,20.457883834838867,20.44031524658203,1297139,20.44031524658203
2020-06-14,20.580312728881836,20.313316345214844,20.442663192749023,20.5068302154541,805958,20.5068302154541
2020-06-15,20.662321090698242,20.23699951171875,20.508548736572266,20.445035934448242,1037636,20.445035934448242
2020-06-16,20.502763748168945,19.612764358520508,20.44230842590332,20.102725982666016,1030276,20.102725982666016
2020-06-17,20.480199813842773,19.589744567871094,20.09762191772461,20.412809371948242,1122523,20.412809371948242
2020-06-18,20.497562408447266,20.129966735839844,20.414140701293945,20.445043563842773,617922,20.445043563842773
2020-06-19,20.50432777404785,20.137378692626953,20.444246292114258,20.291202545166016,763060,20.291202545166016
2020-06-20,20.51888084411621,20.137142181396484,20.30082893371582,20.227689743041992,724161,20.227689743041992
2020-06-21,20.493816375732422,19.64600944519043,20.219331741333008,20.4426326751709,939952,20.4426326751709
2020-06-22,20.448144912719727,19.77188491821289,20.43177032470703,20.34967613220215,528782,20.34967613220215
2020-06-23,20.50684356689453,20.145015716552734,20.344341278076172,20.45210075378418,710773,20.45210075378418
2020-06-24,20.505596160888672,20.193819046020508,20.453218460083008,20.425601959228516,680462,20.425601959228516
2020-06-25,20.494150161743164,20.128419876098633,20.413379669189453,20.4054012298584,708662,20.4054012298584
2020-06-26,20.526153564453125,20.048053741455078,20.401386260986328,20.38528060913086,962135,20.38528060913086
2020-06-27,20.612443923950195,20.23067283630371,20.384822845458984,20.48267364501953,897984,20.48267364501953
2020-06-28,20.674774169921875,20.208574295043945,20.48267364501953,20.449628829956055,818602,20.449628829956055
2020-06-29,20.537046432495117,20.16918182373047,20.449628829956055,20.433027267456055,713058,20.433027267456055
2020-06-30,20.540786743164062,19.59892463684082,20.427200317382812,20.394214630126953,977779,20.394214630126953
2020-07-01,20.52924346923828,20.167858123779297,20.392593383789062,20.427099227905273,903915,20.427099227905273
2020-07-02,20.756629943847656,20.242568969726562,20.426586151123047,20.665849685668945,726193,20.665849685668945
2020-07-03,20.729000091552734,20.08311653137207,20.668516159057617,20.400989532470703,795828,20.400989532470703
2020-07-04,20.599136352539062,20.131128311157227,20.394241333007812,20.406965255737305,822763,20.406965255737305
2020-07-05,20.506296157836914,20.18373680114746,20.39499855041504,20.376142501831055,683208,20.376142501831055
2020-07-06,20.476755142211914,20.036706924438477,20.376142501831055,20.355224609375,901907,20.355224609375
2020-07-07,20.432157516479492,19.87932014465332,20.356060028076172,20.29775619506836,570829,20.29775619506836
2020-07-08,20.45406150817871,19.895709991455078,20.29775619506836,20.39095115661621,819157,20.39095115661621
2020-07-09,20.543310165405273,20.09064292907715,20.39600944519043,20.48200035095215,864506,20.48200035095215
2020-07-10,20.505903244018555,20.206438064575195,20.47136878967285,20.399452209472656,1203559,20.399452209472656
2020-07-11,20.471481323242188,20.227188110351562,20.399452209472656,20.41769790649414,1251264,20.41769790649414
2020-07-12,20.484243392944336,20.205106735229492,20.42229652404785,20.36670684814453,835541,20.36670684814453
2020-07-13,20.494007110595703,20.181983947753906,20.36670684814453,20.390567779541016,1239661,20.390567779541016
2020-07-14,20.510900497436523,20.205047607421875,20.441884994506836,20.324426651000977,1162225,20.324426651000977
2020-07-15,20.475910186767578,20.14316749572754,20.321081161499023,20.382482528686523,715902,20.382482528686523
2020-07-16,20.50565528869629,20.220626831054688,20.385135650634766,20.2851619720459,815923,20.2851619720459
2020-07-17,20.46274185180664,20.12021255493164,20.282072067260742,20.387561798095703,979511,20.387561798095703
2020-07-18,20.544828414916992,20.18217658996582,20.389184951782227,20.36804962158203,942998,20.36804962158203
2020-07-19,20.503625869750977,20.228904724121094,20.365554809570312,20.36400032043457,1035288,20.36400032043457
2020-07-20,20.485218048095703,20.267011642456055,20.360366821289062,20.405000686645508,889709,20.405000686645508
2020-07-21,20.465225219726562,20.068134307861328,20.404935836791992,20.368459701538086,1116136,20.368459701538086
2020-07-22,20.48636245727539,20.216093063354492,20.368459701538086,20.407926559448242,906769,20.407926559448242
2020-07-23,20.473005294799805,20.16305160522461,20.407926559448242,20.36091423034668,916267,20.36091423034668
2020-07-24,20.4681453704834,20.22052574157715,20.36091423034668,20.37248420715332,1094538,20.37248420715332
2020-07-25,20.452030181884766,20.221261978149414,20.375654220581055,20.366846084594727,587472,20.366846084594727
2020-07-26,20.54340362548828,20.143739700317383,20.35918617248535,20.3696231842041,834626,20.3696231842041
2020-07-27,20.68450355529785,20.184751510620117,20.369165420532227,20.421091079711914,883676,20.421091079711914
2020-07-28,20.524280548095703,19.73897933959961,20.41450309753418,19.76750373840332,1131634,19.76750373840332
2020-07-29,20.513568878173828,19.744998931884766,19.76581382751465,20.428346633911133,482337,20.428346633911133
2020-07-30,20.51595687866211,19.579551696777344,20.4219970703125,20.420791625976562,602912,20.420791625976562
2020-07-31,20.511781692504883,20.186826705932617,20.420791625976562,20.43663787841797,749127,20.43663787841797
2020-08-01,20.475112915039062,20.0201473236084,20.432321548461914,20.298961639404297,457478,20.298961639404297
2020-08-02,21.206981658935547,20.06121253967285,20.327117919921875,20.34807586669922,591682,20.34807586669922
2020-08-03,20.45986557006836,19.97630500793457,20.352807998657227,20.40848731994629,529296,20.40848731994629
2020-08-04,20.520526885986328,20.052492141723633,20.4188232421875,20.11509895324707,499982,20.11509895324707
2020-08-05,20.542184829711914,19.937734603881836,20.11295509338379,20.441099166870117,517898,20.441099166870117
2020-08-06,20.501192092895508,20.16790008544922,20.441099166870117,20.40033721923828,771054,20.40033721923828
2020-08-07,20.63233757019043,19.982982635498047,20.404769897460938,20.437955856323242,749650,20.437955856323242
2020-08-08,20.508012771606445,20.10235595703125,20.438993453979492,20.390323638916016,666462,20.390323638916016
2020-08-09,20.521005630493164,20.085081100463867,20.389007568359375,20.13456153869629,535332,20.13456153869629
2020-08-10,20.678226470947266,20.087326049804688,20.13456153869629,20.423141479492188,562963,20.423141479492188
2020-08-11,20.5388126373291,19.897485733032227,20.414794921875,20.460790634155273,487021,20.460790634155273
2020-08-12,20.718833923339844,19.993457794189453,20.457244873046875,20.607009887695312,467992,20.607009887695312
2020-08-13,20.839021682739258,20.360605239868164,20.60968589782715,20.76112937927246,1263211,20.76112937927246
2020-08-14,20.915016174316406,20.126699447631836,20.779470443725586,20.410009384155273,837944,20.410009384155273
2020-08-15,20.57933807373047,20.290637969970703,20.409297943115234,20.39650535583496,838057,20.39650535583496
2020-08-16,20.512550354003906,20.17653465270996,20.41145133972168,20.41453742980957,664166,20.41453742980957
2020-08-17,20.604257583618164,20.164928436279297,20.41453742980957,20.379175186157227,1047380,20.379175186157227
2020-08-18,20.588302612304688,20.154909133911133,20.38690757751465,20.446144104003906,539642,20.446144104003906
2020-08-19,20.54986572265625,20.210668563842773,20.44179916381836,20.444303512573242,1085567,20.444303512573242
2020-08-20,20.472240447998047,20.16861343383789,20.444303512573242,20.40302085876465,592313,20.40302085876465
2020-08-21,20.555194854736328,20.108247756958008,20.402809143066406,20.49100112915039,622472,20.49100112915039
2020-08-22,20.554391860961914,20.034988403320312,20.476036071777344,20.40180206298828,735406,20.40180206298828
2020-08-23,20.473243713378906,20.111705780029297,20.403928756713867,20.434207916259766,1179946,20.434207916259766
2020-08-24,20.478946685791016,20.201318740844727,20.4377498626709,20.4240665435791,739193,20.4240665435791
2020-08-25,20.59022331237793,19.701139450073242,20.431297302246094,20.435157775878906,564593,20.435157775878906
2020-08-26,20.46274185180664,20.131311416625977,20.45044708251953,20.434415817260742,854235,20.434415817260742
2020-08-27,20.533756256103516,20.29182243347168,20.436365127563477,20.44181251525879,1091176,20.44181251525879
2020-08-28,20.47210693359375,20.26957893371582,20.442760467529297,20.435720443725586,893377,20.435720443725586
2020-08-29,20.6026611328125,20.265615463256836,20.425710678100586,20.44480323791504,850865,20.44480323791504
2020-08-30,20.486536026000977,20.204055786132812,20.456422805786133,20.4234619140625,925865,20.4234619140625
2020-08-31,20.472484588623047,20.108966827392578,20.417320251464844,20.46116828918457,813374,20.46116828918457
2020-09-01,20.50418472290039,20.130910873413086,20.45929718017578,20.47002601623535,744269,20.47002601623535
2020-09-02,20.67025375366211,20.21230697631836,20.46027374267578,20.32464027404785,931325,20.32464027404785
2020-09-03,20.854223251342773,20.174732208251953,20.312238693237305,20.529966354370117,934090,20.529966354370117
2020-09-04,20.992679595947266,20.285781860351562,20.50587272644043,20.490610122680664,1036437,20.490610122680664
2020-09-05,20.74695587158203,20.26244354248047,20.494192123413086,20.431102752685547,1015034,20.431102752685547
2020-09-06,20.539766311645508,20.248815536499023,20.42504119873047,20.443998336791992,804798,20.443998336791992
2020-09-07,20.53050422668457,20.17836570739746,20.443998336791992,20.417951583862305,554837,20.417951583862305
2020-09-08,20.5384521484375,20.18792724609375,20.41084861755371,20.42340850830078,1205818,20.42340850830078
2020-09-09,20.52922821044922,20.307655334472656,20.42973518371582,20.451358795166016,1265959,20.451358795166016
2020-09-10,20.604888916015625,20.236217498779297,20.451358795166016,20.434574127197266,616981,20.434574127197266
2020-09-11,20.58785057067871,20.122873306274414,20.429677963256836,20.272682189941406,872520,20.272682189941406
2020-09-12,20.613162994384766,20.23691749572754,20.27517318725586,20.410329818725586,698196,20.410329818725586
2020-09-13,20.53854751586914,20.202295303344727,20.42559242248535,20.384389877319336,804652,20.384389877319336
2020-09-14,20.661283493041992,19.857412338256836,20.386545181274414,20.432090759277344,743654,20.432090759277344
2020-09-15,20.510913848876953,20.182680130004883,20.432090759277344,20.435802459716797,773720,20.435802459716797
2020-09-16,20.50754737854004,20.189720153808594,20.439857482910156,20.449691772460938,1088860,20.449691772460938
2020-09-17,20.483644485473633,20.257625579833984,20.456594467163086,20.425636291503906,895705,20.425636291503906
2020-09-18,20.613285064697266,20.274805068969727,20.425636291503906,20.39341163635254,1471466,20.39341163635254
2020-09-19,20.508573532104492,20.308015823364258,20.39341163635254,20.43354034423828,1051694,20.43354034423828
2020-09-20,20.542316436767578,20.28632164001465,20.434648513793945,20.325916290283203,968282,20.325916290283203
2020-09-21,20.5474853515625,20.176849365234375,20.325916290283203,20.436363220214844,706316,20.436363220214844
2020-09-22,20.510889053344727,20.266422271728516,20.460430145263672,20.425880432128906,1056120,20.425880432128906
2020-09-23,20.443519592285156,20.281822204589844,20.410192489624023,20.419109344482422,774842,20.419109344482422
2020-09-24,20.431249618530273,19.894710540771484,20.419109344482422,20.42037010192871,589431,20.42037010192871
2020-09-25,20.441146850585938,20.23200035095215,20.42037010192871,20.42546272277832,1180660,20.42546272277832
2020-09-26,20.448375701904297,20.22917366027832,20.42546272277832,20.43035888671875,731371,20.43035888671875
2020-09-27,20.455385208129883,20.182268142700195,20.43035888671875,20.425331115722656,859437,20.425331115722656
2020-09-28,20.444839477539062,20.19362449645996,20.425331115722656,20.418460845947266,682401,20.418460845947266
2020-09-29,23.133075714111328,20.409637451171875,20.418460845947266,23.12840461730957,718436,23.12840461730957
2020-09-30,30.059730529785156,23.117908477783203,23.12840461730957,30.055383682250977,638689,30.055383682250977
2020-10-01,31.12220573425293,30.043371200561523,30.055383682250977,31.062515258789062,516875,31.062515258789062
2020-10-02,31.225360870361328,31.056461334228516,31.062105178833008,31.18636131286621,518810,31.18636131286621
2020-10-03,31.381385803222656,31.183671951293945,31.18636131286621,31.373743057250977,494105,31.373743057250977
2020-10-04,31.5452938079834,31.371265411376953,31.37389373779297,31.52454948425293,531806,31.52454948425293
2020-10-05,33.58531951904297,31.523235321044922,31.52454948425293,33.58015823364258,326821,33.58015823364258
2020-10-06,33.5914306640625,33.573486328125,33.58015823364258,33.57989501953125,528540,33.57989501953125
2020-10-07,33.5888786315918,33.531490325927734,33.57989501953125,33.575294494628906,417105,33.575294494628906
2020-10-08,33.60422134399414,33.566829681396484,33.575294494628906,33.58720779418945,334168,33.58720779418945
2020-10-09,35.5235710144043,33.583946228027344,33.58720779418945,35.52107238769531,335503,35.52107238769531
2020-10-10,35.5223503112793,33.573360443115234,35.52107238769531,33.57674026489258,372143,33.57674026489258
2020-10-11,35.07172775268555,33.57573318481445,33.57674026489258,35.06593704223633,461383,35.06593704223633
2020-10-12,35.075077056884766,32.721282958984375,35.06593704223633,32.7323112487793,0,32.7323112487793
2020-10-13,35.07261276245117,32.64778137207031,32.732322692871094,35.06757736206055,585379,35.06757736206055
2020-10-14,35.810630798339844,35.045745849609375,35.06757736206055,35.80367660522461,387805,35.80367660522461
2020-10-15,35.82593536376953,35.42530822753906,35.80367660522461,35.42786407470703,504256,35.42786407470703
2020-10-16,35.830894470214844,35.425296783447266,35.42786407470703,35.82861328125,346206,35.82861328125
2020-10-17,35.847782135009766,35.75780487060547,35.82861328125,35.821327209472656,307045,35.821327209472656
2020-10-18,35.829898834228516,35.75910949707031,35.821327209472656,35.81381607055664,379197,35.81381607055664
2020-10-19,35.84062957763672,35.763668060302734,35.81381607055664,35.833404541015625,318494,35.833404541015625
2020-10-20,39.54641342163086,35.82302474975586,35.833404541015625,39.54267501831055,336318,39.54267501831055
2020-10-21,39.55652618408203,37.91050338745117,39.54267501831055,37.92549514770508,361557,37.92549514770508
2020-10-22,37.96550369262695,37.81650161743164,37.92549514770508,37.8195915222168,380710,37.8195915222168
2020-10-23,37.96188735961914,37.79623794555664,37.8195915222168,37.90013885498047,377013,37.90013885498047
2020-10-24,37.962135314941406,37.82089614868164,37.90013885498047,37.95543670654297,260818,37.95543670654297
2020-10-25,41.35000991821289,37.84259033203125,37.95543670654297,41.33713912963867,241087,41.33713912963867
2020-10-26,41.34695053100586,39.283836364746094,41.33713912963867,40.90678787231445,377486,40.90678787231445
2020-10-27,42.308284759521484,38.0407829284668,40.90678787231445,40.21867370605469,276292,40.21867370605469
2020-10-28,48.20206832885742,38.081947326660156,40.21867370605469,48.01170349121094,197214,48.01170349121094
2020-10-29,48.206417083740234,47.119510650634766,48.01164245605469,47.19523620605469,655165,47.19523620605469
2020-10-30,52.2570686340332,47.11622619628906,47.19523620605469,52.251216888427734,353859,52.251216888427734
2020-10-31,52.26136779785156,50.31476593017578,52.251216888427734,50.329227447509766,192997,50.329227447509766
2020-11-01,58.16167068481445,50.313541412353516,50.329227447509766,58.15343475341797,372876,58.15343475341797
2020-11-02,59.25143051147461,58.01885223388672,58.15343475341797,59.250003814697266,362314,59.250003814697266
2020-11-03,59.34196472167969,59.193843841552734,59.250003814697266,59.3114128112793,256117,59.3114128112793
2020-11-04,59.33495330810547,59.174530029296875,59.3114128112793,59.329673767089844,279067,59.329673767089844
2020-11-05,59.34579086303711,59.25129318237305,59.329673767089844,59.31410217285156,390024,59.31410217285156
2020-11-06,59.32208251953125,59.196990966796875,59.31410217285156,59.31243133544922,438897,59.31243133544922
2020-11-07,59.37091827392578,58.97703170776367,59.31243133544922,59.353172302246094,383451,59.353172302246094
2020-11-08,59.372493743896484,59.217308044433594,59.353172302246094,59.23215103149414,255191,59.23215103149414
2020-11-09,60.37765884399414,59.19949722290039,59.23215103149414,60.249942779541016,485300,60.249942779541016
2020-11-10,60.35451126098633,60.19027328491211,60.249942779541016,60.346527099609375,450256,60.346527099609375
2020-11-11,60.356285095214844,60.09273147583008,60.346527099609375,60.31050491333008,214255,60.31050491333008
2020-11-12,60.34835433959961,60.11354446411133,60.31050491333008,60.308013916015625,617446,60.308013916015625
2020-11-13,60.34691619873047,60.10236740112305,60.308013916015625,60.313148498535156,434813,60.313148498535156
2020-11-14,60.32237243652344,60.27994918823242,60.313148498535156,60.31352996826172,166248,60.31352996826172
2020-11-15,60.33360290527344,60.29124450683594,60.31352996826172,60.32852554321289,458476,60.32852554321289
2020-11-16,60.52275848388672,22.86936378479004,60.32852554321289,60.339900970458984,161843,60.339900970458984
2020-11-17,60.3666877746582,60.13056945800781,60.34172821044922,60.36505126953125,168230,60.36505126953125
2020-11-18,67.0832290649414,60.322750091552734,60.36505126953125,67.05850219726562,193684,67.05850219726562
2020-11-19,67.08621215820312,67.02196502685547,67.05850219726562,67.08308410644531,437304,67.08308410644531
2020-11-20,67.09022521972656,67.04499816894531,67.08308410644531,67.05935668945312,449449,67.05935668945312
2020-11-21,67.06420135498047,66.93950653076172,67.05935668945312,66.95524597167969,504494,66.95524597167969
2020-11-22,67.06144714355469,66.89810180664062,66.95524597167969,66.977294921875,482505,66.977294921875
2020-11-23,67.06912994384766,66.96739959716797,66.977294921875,67.03573608398438,528734,67.03573608398438
2020-11-24,67.10318756103516,66.9524154663086,67.03677368164062,67.01698303222656,550329,67.01698303222656
2020-11-25,77.34027862548828,66.9941635131836,67.01773071289062,77.25543212890625,331678,77.25543212890625
2020-11-26,83.90162658691406,77.20767211914062,77.25409698486328,83.87318420410156,644820,83.87318420410156
2020-11-27,83.88682556152344,83.76555633544922,83.88031005859375,83.80960845947266,510097,83.80960845947266
2020-11-28,83.84248352050781,83.78515625,83.81044006347656,83.79240417480469,397051,83.79240417480469
2020-11-29,85.21138763427734,83.77613067626953,83.79376220703125,85.19632720947266,548952,85.19632720947266
2020-11-30,86.90877532958984,85.1637954711914,85.19573974609375,86.84314727783203,428772,86.84314727783203
2020-12-01,87.07890319824219,86.78776550292969,86.84272766113281,87.0205078125,446518,87.0205078125
2020-12-02,87.04222106933594,86.94123840332031,87.02388763427734,86.9761962890625,558755,86.9761962890625
2020-12-03,92.33114624023438,56.532440185546875,86.97850799560547,87.29302215576172,548217,87.29302215576172
2020-12-04,87.31568145751953,47.17913055419922,87.29324340820312,47.18119430541992,217095,47.18119430541992
2020-12-05,90.153564453125,47.1686897277832,47.18074035644531,87.25653839111328,738466,87.25653839111328
2020-12-06,87.33256530761719,87.23584747314453,87.25631713867188,87.32344055175781,492962,87.32344055175781
2020-12-07,92.09136199951172,87.24114227294922,87.324951171875,87.26221466064453,449476,87.26221466064453
2020-12-08,87.27241516113281,87.1767578125,87.26651763916016,87.1970443725586,416975,87.1970443725586
2020-12-09,88.3001480102539,51.53160858154297,87.1943359375,87.25696563720703,496800,87.25696563720703
2020-12-10,90.03591918945312,87.18791961669922,87.25345611572266,87.228271484375,393592,87.228271484375
2020-12-11,87.26524353027344,87.18446350097656,87.23401641845703,87.2592544555664,499260,87.2592544555664
2020-12-12,87.3014144897461,87.24874114990234,87.25996398925781,87.2635498046875,702292,87.2635498046875
2020-12-13,87.27679443359375,87.19854736328125,87.26042938232422,87.21836853027344,785800,87.21836853027344
2020-12-14,87.25616455078125,87.18055725097656,87.21577453613281,87.21215057373047,625152,87.21215057373047
2020-12-15,87.31431579589844,87.20914459228516,87.21404266357422,87.30267333984375,701591,87.30267333984375
2020-12-16,88.6509017944336,87.0180892944336,87.30001831054688,88.11225891113281,675145,88.11225891113281
2020-12-17,88.15253448486328,87.91891479492188,88.11810302734375,88.10759735107422,954349,88.10759735107422
2020-12-18,88.2026138305664,88.08116912841797,88.105712890625,88.19863891601562,861077,88.19863891601562
2020-12-19,90.18991088867188,88.15577697753906,88.19646453857422,88.16423797607422,671906,88.16423797607422
2020-12-20,88.16506958007812,88.04464721679688,88.1639404296875,88.08838653564453,540040,88.08838653564453
2020-12-21,88.13745880126953,87.94926452636719,88.08853912353516,88.10554504394531,619087,88.10554504394531
2020-12-22,89.77107238769531,88.01924133300781,88.10478210449219,88.08740997314453,757425,88.08740997314453
2020-12-23,88.13987731933594,88.03827667236328,88.08837890625,88.07172393798828,647267,88.07172393798828
2020-12-24,91.43844604492188,83.48006439208984,88.06941223144531,87.60220336914062,1157822,87.60220336914062
2020-12-25,93.08858489990234,82.60868072509766,87.60429382324219,87.40162658691406,1495263,87.40162658691406
2020-12-26,91.2940444946289,83.75486755371094,87.40544891357422,87.16273498535156,1287578,87.16273498535156
2020-12-27,92.23539733886719,83.06280517578125,87.16357421875,87.18443298339844,1050480,87.18443298339844
2020-12-28,93.02629852294922,82.53457641601562,87.1861801147461,87.39287567138672,1507667,87.39287567138672
2020-12-29,92.85694885253906,83.03527069091797,87.39429473876953,87.6657485961914,1397329,87.6657485961914
2020-12-30,92.43035125732422,83.6534423828125,87.66700744628906,87.88346862792969,1259840,87.88346862792969
2020-12-31,91.06073760986328,85.89082336425781,87.88336181640625,89.10332489013672,1220235,89.10332489013672
2021-01-01,100.2806625366211,84.78252410888672,89.10309600830078,88.26956176757812,1211139,88.26956176757812
2021-01-02,92.92227935791016,83.99943542480469,88.27058410644531,88.13931274414062,1331521,88.13931274414062
2021-01-03,92.1184310913086,84.63716888427734,88.14535522460938,88.59576416015625,1804800,88.59576416015625
2021-01-04,92.25963592529297,84.92536163330078,88.59712982177734,88.23206329345703,1138160,88.23206329345703
2021-01-05,92.18445587158203,85.17253875732422,88.23148345947266,88.56681060791016,1217867,88.56681060791016
2021-01-06,93.08289337158203,84.51834869384766,88.56597137451172,89.36167907714844,28919363,89.36167907714844
2021-01-07,94.74432373046875,88.19680786132812,89.36341857910156,88.82630157470703,1652275,88.82630157470703
2021-01-08,94.70231628417969,88.65990447998047,94.70231628417969,88.92967987060547,1180476,88.92967987060547
2021-01-09,91.91138458251953,88.89900970458984,88.93071746826172,89.19930267333984,1339771,89.19930267333984
2021-01-10,92.70372772216797,89.1249771118164,89.20367431640625,89.46095275878906,1412978,89.46095275878906
2021-01-11,91.95439910888672,87.09281158447266,89.46044158935547,89.56561279296875,1281206,89.56561279296875
2021-01-12,91.89396667480469,89.44571685791016,89.5718765258789,89.80372619628906,1341649,89.80372619628906
2021-01-13,92.89823913574219,89.60636901855469,89.80537414550781,89.64398956298828,1556906,89.64398956298828
2021-01-14,93.00933837890625,89.54139709472656,89.64016723632812,89.94970703125,1425574,89.94970703125
2021-01-15,92.38070678710938,89.68721008300781,89.95195007324219,89.88583374023438,1378861,89.88583374023438
2021-01-16,94.2625961303711,89.81160736083984,89.87890625,90.81194305419922,1692013,90.81194305419922
2021-01-17,93.88760375976562,89.60807037353516,90.8213119506836,89.92268371582031,1606728,89.92268371582031
2021-01-18,92.11919403076172,89.79905700683594,89.91459655761719,89.986572265625,1816672,89.986572265625
2021-01-19,92.81327819824219,89.95867156982422,89.99366760253906,90.57319641113281,1505918,90.57319641113281
2021-01-20,92.73186492919922,89.21578979492188,90.61549377441406,89.37023162841797,1685402,89.37023162841797
2021-01-21,91.9682846069336,88.78699493408203,89.37593078613281,89.35921478271484,2120035,89.35921478271484
2021-01-22,90.71650695800781,82.40804290771484,89.36658477783203,90.40982055664062,2563483,90.40982055664062
