Date,High,Low,Open,Close,Volume,Adj Close
2019-01-22,71.447998046875,71.06999969482422,71.18499755859375,71.5,0.0,71.5
2019-01-23,71.36000061035156,71.0978012084961,71.2302017211914,71.2302017211914,0.0,71.2302017211914
2019-01-24,71.30000305175781,70.94000244140625,71.15730285644531,71.15730285644531,0.0,71.15730285644531
2019-01-25,71.2229995727539,70.88400268554688,70.98999786376953,70.98999786376953,0.0,70.98999786376953
2019-01-28,71.19000244140625,70.86000061035156,70.9749984741211,70.9749984741211,0.0,70.9749984741211
2019-01-29,71.4530029296875,71.0199966430664,71.09010314941406,71.09010314941406,0.0,71.09010314941406
2019-01-30,71.55000305175781,71.10800170898438,71.42250061035156,71.62000274658203,0.0,71.62000274658203
2019-01-31,71.2300033569336,70.83999633789062,71.12000274658203,71.12000274658203,0.0,71.12000274658203
2019-02-01,71.4800033569336,70.91999816894531,70.94999694824219,71.19999694824219,0.0,71.19999694824219
2019-02-04,71.9000015258789,71.4000015258789,71.45169830322266,71.45169830322266,0.0,71.45169830322266
2019-02-05,71.80999755859375,71.51000213623047,71.68499755859375,71.68499755859375,0.0,71.68499755859375
2019-02-06,71.7699966430664,71.44999694824219,71.7699966430664,71.7699966430664,0.0,71.7699966430664
2019-02-07,71.87999725341797,71.2699966430664,71.54049682617188,71.54049682617188,0.0,71.54049682617188
2019-02-08,71.58000183105469,71.0199966430664,71.58000183105469,71.58000183105469,0.0,71.58000183105469
2019-02-11,71.30000305175781,71.03450012207031,71.1500015258789,71.1500015258789,0.0,71.1500015258789
2019-02-12,71.24099731445312,70.55999755859375,71.2300033569336,71.2300033569336,0.0,71.2300033569336
2019-02-13,70.87999725341797,70.38999938964844,70.67459869384766,70.80999755859375,0.0,70.80999755859375
2019-02-14,71.23999786376953,70.78800201416016,70.86509704589844,70.86509704589844,0.0,70.86509704589844
2019-02-15,71.45999908447266,71.0,71.01000213623047,71.01000213623047,0.0,71.01000213623047
2019-02-18,71.51000213623047,71.2699966430664,71.31999969482422,71.31999969482422,0.0,71.31999969482422
2019-02-19,71.61000061035156,71.23999786376953,71.37650299072266,71.69999694824219,0.0,71.69999694824219
2019-02-20,71.33000183105469,70.93199920654297,71.30500030517578,71.5999984741211,0.0,71.5999984741211
2019-02-21,71.23300170898438,70.93000030517578,71.04900360107422,71.30000305175781,0.0,71.30000305175781
2019-02-22,71.2300033569336,71.0199966430664,71.18499755859375,71.18499755859375,0.0,71.18499755859375
2019-02-25,71.1500015258789,70.81490325927734,71.02749633789062,71.03099822998047,0.0,71.03099822998047
2019-02-26,71.43000030517578,70.80149841308594,70.82450103759766,71.08999633789062,0.0,71.08999633789062
2019-02-27,71.4800033569336,70.91999816894531,70.94000244140625,70.94000244140625,0.0,70.94000244140625
2019-02-28,71.59249877929688,70.70349884033203,71.21530151367188,71.19000244140625,0.0,71.19000244140625
2019-03-01,71.05999755859375,70.68830108642578,70.81600189208984,70.81600189208984,0.0,70.81600189208984
2019-03-04,71.19999694824219,70.739501953125,70.98999786376953,70.98999786376953,0.0,70.98999786376953
2019-03-05,70.97650146484375,70.39700317382812,70.9000015258789,70.9000015258789,0.0,70.9000015258789
2019-03-06,70.68350219726562,70.02020263671875,70.4800033569336,70.74250030517578,0.0,70.74250030517578
2019-03-07,70.1415023803711,69.78299713134766,70.07050323486328,70.36499786376953,0.0,70.36499786376953
2019-03-08,70.48750305175781,69.77529907226562,70.48750305175781,70.48750305175781,0.0,70.48750305175781
2019-03-11,70.02349853515625,69.79199981689453,69.98690032958984,69.98690032958984,0.0,69.98690032958984
2019-03-12,69.79029846191406,69.48149871826172,69.79010009765625,69.79010009765625,0.0,69.79010009765625
2019-03-13,69.81449890136719,69.41400146484375,69.6155014038086,69.84500122070312,0.0,69.84500122070312
2019-03-14,69.72630310058594,69.31300354003906,69.72630310058594,69.72630310058594,0.0,69.72630310058594
2019-03-15,69.62750244140625,68.91500091552734,69.3373031616211,69.3373031616211,0.0,69.3373031616211
2019-03-18,69.23999786376953,68.45500183105469,68.9530029296875,68.9530029296875,0.0,68.9530029296875
2019-03-19,69.17150115966797,68.35050201416016,68.61499786376953,68.61799621582031,0.0,68.61799621582031
2019-03-20,69.31749725341797,68.74150085449219,69.00759887695312,69.31749725341797,0.0,69.31749725341797
2019-03-21,68.78299713134766,68.43000030517578,68.78050231933594,68.82499694824219,0.0,68.82499694824219
2019-03-22,69.25150299072266,68.5479965209961,68.80049896240234,68.93000030517578,0.0,68.93000030517578
2019-03-25,69.18599700927734,68.79000091552734,69.16059875488281,69.1604995727539,0.0,69.1604995727539
2019-03-26,69.30149841308594,68.63400268554688,68.92340087890625,68.92340087890625,0.0,68.92340087890625
2019-03-27,69.19580078125,68.7699966430664,68.98600006103516,69.42749786376953,0.0,69.42749786376953
2019-03-28,69.35700225830078,68.91400146484375,69.08999633789062,69.37000274658203,0.0,69.37000274658203
2019-03-29,69.3489990234375,69.03900146484375,69.18150329589844,69.5,0.0,69.5
2019-03-31,69.61000061035156,69.18000030517578,69.43000030517578,69.43000030517578,0.0,69.43000030517578
2019-04-01,69.52999877929688,68.73989868164062,69.19550323486328,69.19529724121094,0.0,69.19529724121094
2019-04-02,69.20500183105469,68.37799835205078,68.9104995727539,68.91020202636719,0.0,68.91020202636719
2019-04-03,69.43000030517578,68.44000244140625,68.44300079345703,68.8499984741211,0.0,68.8499984741211
2019-04-04,69.32749938964844,68.93900299072266,68.97049713134766,68.97039794921875,0.0,68.97039794921875
2019-04-07,69.7699966430664,69.1604995727539,69.1604995727539,69.16000366210938,0.0,69.16000366210938
2019-04-08,69.71499633789062,69.24800109863281,69.5479965209961,69.55249786376953,0.0,69.55249786376953
2019-04-09,69.36479949951172,69.08100128173828,69.2614974975586,69.26180267333984,0.0,69.26180267333984
2019-04-10,69.49500274658203,68.83000183105469,69.1405029296875,69.14019775390625,0.0,69.14019775390625
2019-04-11,69.43000030517578,69.01000213623047,69.01300048828125,69.43000030517578,0.0,69.43000030517578
2019-04-14,69.62449645996094,68.92400360107422,69.18299865722656,69.16100311279297,0.0,69.16100311279297
2019-04-15,69.65899658203125,69.38150024414062,69.38800048828125,69.80999755859375,0.0,69.80999755859375
2019-04-16,69.66100311279297,69.33300018310547,69.52300262451172,69.88500213623047,0.0,69.88500213623047
2019-04-17,69.61699676513672,69.3550033569336,69.4010009765625,69.4010009765625,0.0,69.4010009765625
2019-04-18,69.75499725341797,69.29499816894531,69.38800048828125,69.38099670410156,0.0,69.38099670410156
2019-04-21,69.91449737548828,69.36000061035156,69.38800048828125,69.36000061035156,0.0,69.36000061035156
2019-04-22,69.83399963378906,69.42900085449219,69.69000244140625,70.0625,0.0,70.0625
2019-04-23,69.98899841308594,69.66200256347656,69.760498046875,69.75800323486328,0.0,69.75800323486328
2019-04-24,70.47750091552734,69.91600036621094,69.9530029296875,70.0958023071289,0.0,70.0958023071289
2019-04-25,70.54000091552734,69.76429748535156,70.1604995727539,70.16000366210938,0.0,70.16000366210938
2019-04-28,70.05000305175781,69.7655029296875,69.84300231933594,69.84200286865234,0.0,69.84200286865234
2019-04-29,69.9209976196289,69.52999877929688,69.8550033569336,69.81179809570312,0.0,69.81179809570312
2019-04-30,69.92849731445312,69.43800354003906,69.63749694824219,69.55599975585938,0.0,69.55599975585938
2019-05-01,69.64900207519531,69.28900146484375,69.63749694824219,69.63289642333984,0.0,69.63289642333984
2019-05-02,69.7699966430664,69.0625,69.42430114746094,69.42440032958984,0.0,69.42440032958984
2019-05-05,69.46700286865234,69.08799743652344,69.08799743652344,69.16799926757812,0.0,69.16799926757812
2019-05-06,69.66000366210938,69.26200103759766,69.40299987792969,69.40029907226562,0.0,69.40029907226562
2019-05-07,69.91000366210938,69.43900299072266,69.60299682617188,69.91000366210938,0.0,69.91000366210938
2019-05-08,70.28500366210938,69.68399810791016,69.72699737548828,70.01000213623047,0.0,70.01000213623047
2019-05-09,70.41000366210938,69.75399780273438,70.19300079345703,70.41000366210938,0.0,70.41000366210938
2019-05-12,70.6364974975586,69.92150115966797,70.00800323486328,69.92250061035156,0.0,69.92250061035156
2019-05-13,70.95999908447266,70.24099731445312,70.61699676513672,70.61699676513672,0.0,70.61699676513672
2019-05-14,70.41950225830078,70.16600036621094,70.30699920654297,70.30699920654297,0.0,70.30699920654297
2019-05-15,70.32749938964844,69.91500091552734,70.2136001586914,70.20919799804688,0.0,70.20919799804688
2019-05-16,70.3030014038086,70.07499694824219,70.22709655761719,70.23500061035156,0.0,70.23500061035156
2019-05-19,70.28150177001953,69.26000213623047,70.27300262451172,70.28150177001953,0.0,70.28150177001953
2019-05-20,70.12750244140625,69.59929656982422,69.60199737548828,70.12750244140625,0.0,70.12750244140625
2019-05-22,70.19000244140625,69.34439849853516,69.64299774169922,69.97250366210938,0.0,69.97250366210938
2019-05-23,69.94499969482422,69.35749816894531,69.65799713134766,69.94499969482422,0.0,69.94499969482422
2019-05-26,69.61190032958984,69.30999755859375,69.37300109863281,69.36000061035156,0.0,69.36000061035156
2019-05-27,69.72899627685547,69.46499633789062,69.49299621582031,69.72000122070312,0.0,69.72000122070312
2019-05-28,69.99800109863281,69.57099914550781,69.875,69.875,0.0,69.875
2019-05-29,70.05999755859375,69.60549926757812,69.81520080566406,69.81500244140625,0.0,69.81500244140625
2019-05-30,69.9800033569336,69.58580017089844,69.80400085449219,69.9800033569336,0.0,69.9800033569336
2019-06-02,69.57050323486328,69.1240005493164,69.57050323486328,69.5696029663086,0.0,69.5696029663086
2019-06-03,69.37899780273438,69.01399993896484,69.1615982055664,69.16190338134766,0.0,69.16190338134766
2019-06-04,69.55999755859375,69.16799926757812,69.28399658203125,69.55999755859375,0.0,69.55999755859375
2019-06-05,69.625,68.90599822998047,69.39019775390625,69.625,0.0,69.625
2019-06-06,69.55699920654297,68.9739990234375,69.36000061035156,69.36000061035156,0.0,69.36000061035156
2019-06-09,69.64800262451172,69.12000274658203,69.3479995727539,69.34500122070312,0.0,69.34500122070312
2019-06-10,69.73999786376953,69.3479995727539,69.50900268554688,69.52349853515625,0.0,69.52349853515625
2019-06-11,69.6500015258789,69.25299835205078,69.38899993896484,69.3864974975586,0.0,69.3864974975586
2019-06-12,69.69999694824219,69.30699920654297,69.69999694824219,69.69999694824219,0.0,69.69999694824219
2019-06-13,69.84200286865234,69.50399780273438,69.55799865722656,69.80000305175781,0.0,69.80000305175781
2019-06-16,70.04499816894531,69.7490005493164,69.82599639892578,69.77050018310547,0.0,69.77050018310547
2019-06-17,70.11250305175781,69.4469985961914,69.81700134277344,70.11250305175781,0.0,70.11250305175781
2019-06-18,69.80599975585938,69.47899627685547,69.60050201416016,69.76499938964844,0.0,69.76499938964844
2019-06-19,69.87000274658203,69.33100128173828,69.6405029296875,69.87000274658203,0.0,69.87000274658203
2019-06-20,69.77999877929688,69.50299835205078,69.51000213623047,69.77999877929688,0.0,69.77999877929688
2019-06-23,69.6675033569336,69.29100036621094,69.60800170898438,69.56990051269531,0.0,69.56990051269531
2019-06-24,69.60250091552734,69.21900177001953,69.25900268554688,69.60250091552734,0.0,69.60250091552734
2019-06-25,69.7699966430664,69.0989990234375,69.63749694824219,69.63749694824219,0.0,69.63749694824219
2019-06-26,69.6155014038086,68.9990005493164,69.60250091552734,69.60250091552734,0.0,69.60250091552734
2019-06-27,69.32499694824219,68.86900329589844,69.32499694824219,69.32499694824219,0.0,69.32499694824219
2019-06-30,69.07499694824219,68.82099914550781,68.94049835205078,68.94049835205078,0.0,68.94049835205078
2019-07-01,69.1675033569336,68.86399841308594,68.87799835205078,69.1675033569336,0.0,69.1675033569336
2019-07-02,69.0824966430664,68.77950286865234,68.88300323486328,69.0824966430664,0.0,69.0824966430664
2019-07-03,69.00749969482422,68.48200225830078,68.78600311279297,69.00749969482422,0.0,69.00749969482422
2019-07-04,68.7699966430664,68.38899993896484,68.73999786376953,68.73999786376953,0.0,68.73999786376953
2019-07-07,68.83999633789062,68.44000244140625,68.44300079345703,68.44000244140625,0.0,68.44000244140625
2019-07-08,68.8499984741211,68.50700378417969,68.55899810791016,68.8499984741211,0.0,68.8499984741211
2019-07-09,68.76499938964844,68.2925033569336,68.55549621582031,68.76499938964844,0.0,68.76499938964844
2019-07-10,68.52999877929688,68.20230102539062,68.50810241699219,68.36759948730469,0.0,68.36759948730469
2019-07-11,68.68299865722656,68.35649871826172,68.44300079345703,68.66999816894531,0.0,68.66999816894531
2019-07-14,68.59100341796875,68.30149841308594,68.55049896240234,68.55030059814453,0.0,68.55030059814453
2019-07-15,68.75,68.50599670410156,68.53299713134766,68.74749755859375,0.0,68.74749755859375
2019-07-16,68.8949966430664,68.60399627685547,68.6812973022461,68.8949966430664,0.0,68.8949966430664
2019-07-17,69.01249694824219,68.70030212402344,68.78589630126953,68.78600311279297,0.0,68.78600311279297
2019-07-18,68.93450164794922,68.60150146484375,68.7853012084961,68.8499984741211,0.0,68.8499984741211
2019-07-21,69.20500183105469,68.83000183105469,68.85299682617188,68.83000183105469,0.0,68.83000183105469
2019-07-22,69.19249725341797,68.9000015258789,69.16000366210938,69.16000366210938,0.0,69.16000366210938
2019-07-23,69.3499984741211,68.92259979248047,69.0199966430664,69.0199966430664,0.0,69.0199966430664
2019-07-24,69.18499755859375,68.88279724121094,68.9811019897461,69.18499755859375,0.0,69.18499755859375
2019-07-25,69.35749816894531,68.81600189208984,69.15299987792969,69.15049743652344,0.0,69.15049743652344
2019-07-28,68.95700073242188,68.70999908447266,68.87049865722656,68.87000274658203,0.0,68.87000274658203
2019-07-29,68.94999694824219,68.66000366210938,68.74800109863281,68.94999694824219,0.0,68.94999694824219
2019-07-30,69.07749938964844,68.75599670410156,69.07749938964844,69.07749938964844,0.0,69.07749938964844
2019-07-31,69.40499877929688,68.86699676513672,68.9999008178711,69.40499877929688,0.0,69.40499877929688
2019-08-01,69.80000305175781,69.00749969482422,69.2969970703125,69.29720306396484,0.0,69.29720306396484
2019-08-04,71.18699645996094,69.65789794921875,69.69300079345703,69.65689849853516,0.0,69.65689849853516
2019-08-05,71.5199966430664,70.49500274658203,71.5199966430664,71.5199966430664,0.0,71.5199966430664
2019-08-06,71.40450286865234,70.59249877929688,71.03299713134766,71.2300033569336,0.0,71.2300033569336
2019-08-07,71.20500183105469,70.39600372314453,71.16519927978516,71.16510009765625,0.0,71.16510009765625
2019-08-08,71.0615005493164,70.447998046875,70.48699951171875,70.47090148925781,0.0,70.47090148925781
2019-08-11,71.36250305175781,70.91000366210938,70.91699981689453,71.03500366210938,0.0,71.03500366210938
2019-08-12,71.58000183105469,70.73999786376953,71.2760009765625,71.58000183105469,0.0,71.58000183105469
2019-08-13,71.5625,70.80999755859375,71.11029815673828,71.08000183105469,0.0,71.08000183105469
2019-08-14,71.9000015258789,71.26799774169922,71.26799774169922,71.63520050048828,0.0,71.63520050048828
2019-08-15,71.8030014038086,71.00800323486328,71.8030014038086,71.72000122070312,0.0,71.72000122070312
2019-08-18,71.57949829101562,71.03500366210938,71.14800262451172,71.13200378417969,0.0,71.13200378417969
2019-08-19,71.99500274658203,71.44100189208984,71.44400024414062,71.99500274658203,0.0,71.99500274658203
2019-08-20,71.80999755859375,71.33399963378906,71.54199981689453,71.80999755859375,0.0,71.80999755859375
2019-08-21,72.0199966430664,71.39299774169922,71.42949676513672,71.43779754638672,0.0,71.43779754638672
2019-08-22,72.26499938964844,71.40650177001953,72.26499938964844,71.92040252685547,0.0,71.92040252685547
2019-08-25,72.33499908447266,71.50250244140625,71.50499725341797,71.50250244140625,0.0,71.50250244140625
2019-08-26,72.16000366210938,71.37000274658203,72.01029968261719,72.16000366210938,0.0,72.16000366210938
2019-08-27,71.8949966430664,71.45500183105469,71.5353012084961,71.53500366210938,0.0,71.53500366210938
2019-08-28,72.09349822998047,71.62000274658203,71.81929779052734,72.08499908447266,0.0,72.08499908447266
2019-08-29,71.97750091552734,71.37699890136719,71.6802978515625,71.6801986694336,0.0,71.6801986694336
2019-09-01,72.00779724121094,71.44599914550781,71.44599914550781,71.72989654541016,0.0,71.72989654541016
2019-09-02,72.62000274658203,71.7300033569336,71.95950317382812,71.96209716796875,0.0,71.96209716796875
2019-09-03,72.45999908447266,71.88700103759766,72.1604995727539,72.45999908447266,0.0,72.45999908447266
2019-09-04,72.2699966430664,71.77100372314453,71.95800018310547,71.95570373535156,0.0,71.95570373535156
2019-09-05,72.22000122070312,71.47599792480469,71.92330169677734,72.22000122070312,0.0,72.22000122070312
2019-09-08,71.71499633789062,71.48780059814453,71.63800048828125,71.66999816894531,0.0,71.66999816894531
2019-09-09,72.11000061035156,71.73400115966797,72.09249877929688,72.09249877929688,0.0,72.09249877929688
2019-09-10,72.18000030517578,71.59300231933594,71.8655014038086,71.85900115966797,0.0,71.85900115966797
2019-09-11,71.8324966430664,70.86399841308594,71.560302734375,71.56009674072266,0.0,71.56009674072266
2019-09-12,71.28500366210938,70.85800170898438,70.96399688720703,71.28500366210938,0.0,71.28500366210938
2019-09-15,71.64830017089844,70.97799682617188,70.97799682617188,71.02069854736328,0.0,71.02069854736328
2019-09-16,72.32230377197266,71.3550033569336,71.572998046875,71.74909973144531,0.0,71.74909973144531
2019-09-17,71.70999908447266,71.08300018310547,71.48300170898438,71.70999908447266,0.0,71.70999908447266
2019-09-18,71.5425033569336,71.05449676513672,71.13800048828125,71.5425033569336,0.0,71.5425033569336
2019-09-19,71.71749877929688,70.7123031616211,71.38289642333984,71.71749877929688,0.0,71.71749877929688
2019-09-22,71.22750091552734,70.76820373535156,71.06800079345703,71.19159698486328,0.0,71.19159698486328
2019-09-23,71.02999877929688,70.71980285644531,71.0199966430664,70.78959655761719,0.0,70.78959655761719
2019-09-24,71.32499694824219,70.93479919433594,70.95829772949219,71.28500366210938,0.0,71.28500366210938
2019-09-25,71.30999755859375,70.83149719238281,70.98100280761719,71.30999755859375,0.0,71.30999755859375
2019-09-26,71.21499633789062,70.36599731445312,70.9530029296875,71.21499633789062,0.0,71.21499633789062
2019-09-29,70.87550354003906,70.37529754638672,70.5009994506836,70.49870300292969,0.0,70.49870300292969
2019-09-30,71.24150085449219,70.60649871826172,70.63800048828125,70.92250061035156,0.0,70.92250061035156
2019-10-01,71.54299926757812,71.00550079345703,71.0999984741211,71.0999984741211,0.0,71.0999984741211
2019-10-02,71.41500091552734,70.86799621582031,71.1405029296875,71.1416015625,0.0,71.1416015625
2019-10-03,71.25,70.76249694824219,71.02300262451172,71.0199966430664,0.0,71.0199966430664
2019-10-06,71.09149932861328,70.81500244140625,70.81800079345703,70.81500244140625,0.0,70.81500244140625
2019-10-07,71.36000061035156,70.8280029296875,70.96800231933594,71.36000061035156,0.0,71.36000061035156
2019-10-08,71.57499694824219,70.9489974975586,71.21299743652344,71.20999908447266,0.0,71.20999908447266
2019-10-09,71.41000366210938,70.88200378417969,71.11299896240234,71.41000366210938,0.0,71.41000366210938
2019-10-10,71.19999694824219,70.75900268554688,71.19999694824219,70.9800033569336,0.0,70.9800033569336
2019-10-13,71.24949645996094,70.73149871826172,70.91699981689453,70.91400146484375,0.0,70.91400146484375
2019-10-14,71.58300018310547,71.1240005493164,71.22899627685547,71.45249938964844,0.0,71.45249938964844
2019-10-15,71.76000213623047,71.364501953125,71.76000213623047,71.76000213623047,0.0,71.76000213623047
2019-10-16,71.62000274658203,71.06999969482422,71.35440063476562,71.62000274658203,0.0,71.62000274658203
2019-10-17,71.42250061035156,70.96600341796875,71.12300109863281,71.42250061035156,0.0,71.42250061035156
2019-10-20,71.34600067138672,70.74549865722656,71.08300018310547,71.02999877929688,0.0,71.02999877929688
2019-10-21,71.1050033569336,70.75749969482422,71.1050033569336,71.1050033569336,0.0,71.1050033569336
2019-10-22,71.17500305175781,70.70800018310547,71.07499694824219,71.07499694824219,0.0,71.07499694824219
2019-10-23,71.072998046875,70.69950103759766,70.93250274658203,70.71499633789062,0.0,70.71499633789062
2019-10-24,71.19000244140625,70.75150299072266,70.95800018310547,71.19000244140625,0.0,71.19000244140625
2019-10-28,70.87750244140625,70.67259979248047,70.83000183105469,70.83000183105469,0.0,70.83000183105469
2019-10-29,70.89800262451172,70.68000030517578,70.73509979248047,70.73500061035156,0.0,70.73500061035156
2019-10-30,71.05000305175781,70.72899627685547,70.8843002319336,70.88459777832031,0.0,70.88459777832031
2019-10-31,71.13899993896484,70.67649841308594,70.98999786376953,70.98999786376953,0.0,70.98999786376953
2019-11-01,71.27249908447266,70.53800201416016,71.27249908447266,70.97000122070312,0.0,70.97000122070312
2019-11-04,70.81500244140625,70.47149658203125,70.51210021972656,70.51210021972656,0.0,70.51210021972656
2019-11-05,71.0,70.61430358886719,71.0,71.0,0.0,71.0
2019-11-06,71.09700012207031,70.64900207519531,70.8949966430664,70.8949966430664,0.0,70.8949966430664
2019-11-07,71.25749969482422,70.87480163574219,71.25749969482422,71.0,0.0,71.0
2019-11-08,71.47000122070312,71.26850128173828,71.30799865722656,71.37650299072266,0.0,71.37650299072266
2019-11-11,71.61399841308594,71.23300170898438,71.3499984741211,71.37650299072266,0.0,71.37650299072266
2019-11-12,71.77899932861328,71.49430084228516,71.74749755859375,71.5739974975586,0.0,71.5739974975586
2019-11-13,72.19149780273438,71.63700103759766,71.78009796142578,71.77999877929688,0.0,71.77999877929688
2019-11-14,72.36000061035156,71.8270034790039,72.1416015625,72.1415023803711,0.0,72.1415023803711
2019-11-15,72.17250061035156,71.58650207519531,71.95559692382812,71.95580291748047,0.0,71.95580291748047
2019-11-18,71.93900299072266,71.572998046875,71.625,71.70580291748047,0.0,71.70580291748047
2019-11-19,72.16999816894531,71.61730194091797,71.93499755859375,71.93509674072266,0.0,71.93509674072266
2019-11-20,72.06999969482422,71.65399932861328,72.06999969482422,71.85099792480469,0.0,71.85099792480469
2019-11-21,71.9800033569336,71.69380187988281,71.9800033569336,71.76820373535156,0.0,71.76820373535156
2019-11-22,71.94249725341797,71.63899993896484,71.74009704589844,71.7405014038086,0.0,71.7405014038086
2019-11-25,71.86499786376953,71.61150360107422,71.78260040283203,71.78260040283203,0.0,71.78260040283203
2019-11-26,71.80999755859375,71.4219970703125,71.67939758300781,71.67949676513672,0.0,71.67949676513672
2019-11-27,71.58000183105469,71.21980285644531,71.42949676513672,71.42839813232422,0.0,71.42839813232422
2019-11-28,71.75,71.22769927978516,71.22779846191406,71.22810363769531,0.0,71.22810363769531
2019-11-29,71.87550354003906,71.49800109863281,71.54740142822266,71.54740142822266,0.0,71.54740142822266
2019-12-02,71.80899810791016,71.5739974975586,71.73899841308594,71.7229995727539,0.0,71.7229995727539
2019-12-03,71.80899810791016,71.4990005493164,71.6250991821289,71.625,0.0,71.625
2019-12-04,71.95999908447266,71.46900177001953,71.73069763183594,71.95999908447266,0.0,71.95999908447266
2019-12-05,71.63999938964844,71.1791000366211,71.4800033569336,71.4801025390625,0.0,71.4801025390625
2019-12-06,71.43199920654297,71.19499969482422,71.22989654541016,71.38500213623047,0.0,71.38500213623047
2019-12-09,71.2750015258789,71.00849914550781,71.27290344238281,71.28679656982422,0.0,71.28679656982422
2019-12-10,71.1500015258789,70.78099822998047,70.96009826660156,70.96019744873047,0.0,70.96019744873047
2019-12-11,71.01000213623047,70.65299987792969,70.82230377197266,71.01000213623047,0.0,71.01000213623047
2019-12-12,70.93000030517578,70.51699829101562,70.72920227050781,70.72930145263672,0.0,70.72930145263672
2019-12-13,70.85399627685547,70.47100067138672,70.70999908447266,70.55989837646484,0.0,70.55989837646484
2019-12-16,71.02799987792969,70.66649627685547,70.67949676513672,70.68900299072266,0.0,70.68900299072266
2019-12-17,71.09100341796875,70.8479995727539,70.92050170898438,70.92050170898438,0.0,70.92050170898438
2019-12-18,71.2645034790039,70.87100219726562,71.02559661865234,71.21499633789062,0.0,71.21499633789062
2019-12-19,71.36499786376953,70.87200164794922,70.98999786376953,70.98989868164062,0.0,70.98989868164062
2019-12-20,71.42500305175781,71.03399658203125,71.22270202636719,71.22270202636719,0.0,71.22270202636719
2019-12-23,71.29049682617188,71.03399658203125,71.05000305175781,71.02400207519531,0.0,71.02400207519531
2019-12-24,71.41000366210938,71.14230346679688,71.20999908447266,71.21070098876953,0.0,71.21070098876953
2019-12-25,71.45999908447266,71.1875,71.45999908447266,71.45999908447266,0.0,71.45999908447266
2019-12-26,71.54000091552734,71.20050048828125,71.33599853515625,71.54000091552734,0.0,71.54000091552734
2019-12-27,71.56199645996094,71.19000244140625,71.45999908447266,71.30030059814453,0.0,71.30030059814453
2019-12-30,71.5,71.25299835205078,71.41000366210938,71.31300354003906,0.0,71.31300354003906
2019-12-31,71.5374984741211,71.13480377197266,71.31099700927734,71.31099700927734,0.0,71.31099700927734
2020-01-01,71.43000030517578,71.02999877929688,71.27580261230469,71.27580261230469,0.0,71.27580261230469
2020-01-02,71.40550231933594,71.0250015258789,71.0250015258789,71.0250015258789,0.0,71.0250015258789
2020-01-03,71.99500274658203,71.22979736328125,71.41500091552734,71.41500091552734,0.0,71.41500091552734
2020-01-06,72.19000244140625,71.7030029296875,71.72000122070312,71.73100280761719,0.0,71.73100280761719
2020-01-07,72.03260040283203,71.66899871826172,72.0199966430664,71.78700256347656,0.0,71.78700256347656
2020-01-08,72.5,71.34449768066406,72.16000366210938,72.16000366210938,0.0,72.16000366210938
2020-01-09,71.62999725341797,71.10199737548828,71.62999725341797,71.41190338134766,0.0,71.41190338134766
2020-01-10,71.39250183105469,70.8290023803711,71.39250183105469,71.19429779052734,0.0,71.19429779052734
2020-01-13,70.98999786376953,70.64800262451172,70.9530029296875,70.9530029296875,0.0,70.9530029296875
2020-01-14,70.95249938964844,70.60649871826172,70.71890258789062,70.71890258789062,0.0,70.71890258789062
2020-01-15,71.1050033569336,70.66000366210938,71.1050033569336,70.84510040283203,0.0,70.84510040283203
2020-01-16,71.0999984741211,70.6614990234375,70.93250274658203,70.71800231933594,0.0,70.71800231933594
2020-01-17,71.1624984741211,70.83599853515625,71.1624984741211,70.94560241699219,0.0,70.94560241699219
2020-01-20,71.25,70.72000122070312,71.03369903564453,71.03469848632812,0.0,71.03469848632812
2020-01-21,71.37000274658203,71.02999877929688,71.24250030517578,71.03099822998047,0.0,71.03099822998047
2020-01-22,71.41500091552734,71.06649780273438,71.2040023803711,71.16999816894531,0.0,71.16999816894531
2020-01-23,71.45249938964844,71.06999969482422,71.06999969482422,71.0781021118164,0.0,71.0781021118164
2020-01-24,71.51000213623047,71.20850372314453,71.32219696044922,71.32099914550781,0.0,71.32099914550781
2020-01-27,71.63500213623047,71.31999969482422,71.31999969482422,71.32499694824219,0.0,71.32499694824219
2020-01-28,71.65499877929688,71.1780014038086,71.65499877929688,71.44000244140625,0.0,71.44000244140625
2020-01-29,71.42500305175781,71.16850280761719,71.2301025390625,71.23040008544922,0.0,71.23040008544922
2020-01-30,71.71199798583984,71.30000305175781,71.30000305175781,71.30000305175781,0.0,71.30000305175781
2020-01-31,71.63999938964844,71.27749633789062,71.63999938964844,71.63999938964844,0.0,71.63999938964844
2020-02-03,71.69999694824219,71.2655029296875,71.54499816894531,71.49649810791016,0.0,71.49649810791016
2020-02-04,71.51499938964844,71.08499908447266,71.31410217285156,71.31410217285156,0.0,71.31410217285156
2020-02-05,71.27999877929688,71.09989929199219,71.10040283203125,71.0999984741211,0.0,71.0999984741211
2020-02-06,71.39749908447266,71.12100219726562,71.18099975585938,71.18000030517578,0.0,71.18000030517578
2020-02-07,71.57099914550781,71.17749786376953,71.47000122070312,71.47000122070312,0.0,71.47000122070312
2020-02-10,71.50800323486328,71.25900268554688,71.50499725341797,71.5155029296875,0.0,71.5155029296875
2020-02-11,71.47000122070312,71.17150115966797,71.47000122070312,71.27999877929688,0.0,71.27999877929688
2020-02-12,71.4749984741211,71.06400299072266,71.27549743652344,71.27529907226562,0.0,71.27529907226562
